id_do_caso,continente,educacao_do_empregado,tem_experiencia_de_trabalho,requer_treinamento_de_trabalho,num_de_empregados,ano_de_estabelecimento,regiao_de_emprego,salario_prevalecente,unidade_de_salario,posicao_em_tempo_integral,status_do_caso,cat_empresa,cat_salario,cat_experiencia
EZYV9084,Ásia,Mestrado,S,N,337,2000,Meio-Oeste,50532.28,Ano,S,Aprovado,nova,medio_baixo,2
EZYV8816,América do Sul,Ensino Superior,N,N,308,2000,Meio-Oeste,107.08,Hora,S,Negado,nova,baixo,4
EZYV7824,Oceania,Mestrado,N,N,4565,2006,Meio-Oeste,90630.17,Ano,S,Aprovado,nova,medio_alto,4
EZYV8747,Europa,Ensino Superior,N,N,653,1989,Oeste,15925.9,Ano,S,Aprovado,intermediaria,baixo,4
EZYV3424,Ásia,Ensino Superior,S,N,3266,2011,Oeste,27316.82,Ano,S,Aprovado,nova,baixo,2
EZYV8680,Europa,Mestrado,N,N,1450,2005,Oeste,76034.47,Ano,S,Aprovado,nova,medio_alto,4
EZYV20018,Ásia,Ensino Médio,S,S,942,1974,Oeste,23433.48,Ano,S,Aprovado,intermediaria,baixo,1
EZYV5149,Europa,Ensino Médio,N,S,149,1906,Nordeste,48962.2,Ano,S,Negado,antiga,medio_baixo,3
EZYV18923,Ásia,Mestrado,S,N,2597,1870,Oeste,39399.67,Ano,N,Aprovado,antiga,medio_baixo,2
EZYV17196,Ásia,Mestrado,S,N,5193,2008,Meio-Oeste,284220.42,Ano,S,Aprovado,nova,alto,2
EZYV11645,América do Sul,Ensino Superior,N,N,1904,2003,Oeste,105575.01,Ano,S,Aprovado,nova,medio_alto,4
EZYV16111,Ásia,Ensino Superior,S,N,20174,1984,Sul,32540.1,Ano,S,Aprovado,intermediaria,baixo,2
EZYV2148,Ásia,Mestrado,S,N,5205,2001,Oeste,4942.25,Ano,S,Aprovado,nova,baixo,2
EZYV2616,Ásia,Mestrado,S,N,3591,1977,Sul,53735.72,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV6855,Ásia,Mestrado,N,N,2357,1994,Ilha,41649.36,Ano,S,Aprovado,intermediaria,medio_baixo,4
EZYV15684,Ásia,Doutorado,N,N,3106,1954,Meio-Oeste,93860.01,Ano,S,Aprovado,intermediaria,medio_alto,4
EZYV25361,África,Mestrado,S,N,1754,1971,Meio-Oeste,130370.42,Ano,S,Aprovado,intermediaria,alto,2
EZYV1214,Ásia,Mestrado,S,N,1917,2014,Sul,57844.47,Ano,N,Aprovado,nova,medio_baixo,2
EZYV23554,Ásia,Mestrado,S,N,679,2000,Sul,62007.94,Ano,S,Aprovado,nova,medio_baixo,2
EZYV22154,América do Norte,Mestrado,S,N,18587,1919,Sul,60626.58,Ano,N,Aprovado,antiga,medio_baixo,2
EZYV8627,Europa,Ensino Superior,S,N,461527,2005,Sul,27597.39,Ano,S,Negado,nova,baixo,2
EZYV17019,Ásia,Ensino Superior,S,N,804,2007,Sul,90012.05,Ano,S,Aprovado,nova,medio_alto,2
EZYV19961,América do Norte,Ensino Superior,S,N,462,2013,Sul,137017.48,Ano,S,Negado,nova,alto,2
EZYV23377,Ásia,Ensino Superior,S,S,2853,1988,Oeste,80898.03,Ano,S,Aprovado,intermediaria,medio_alto,1
EZYV25038,África,Mestrado,S,N,123482,1992,Nordeste,92305.79,Ano,S,Aprovado,intermediaria,medio_alto,2
EZYV5012,Europa,Mestrado,S,N,871,2005,Oeste,36776.98,Ano,S,Aprovado,nova,medio_baixo,2
EZYV16892,Ásia,Ensino Superior,S,N,2156,1947,Nordeste,99869.39,Ano,S,Aprovado,intermediaria,medio_alto,2
EZYV2317,Europa,Ensino Superior,S,S,3097,1876,Nordeste,96237.93,Ano,S,Aprovado,antiga,medio_alto,1
EZYV6218,Ásia,Mestrado,N,N,3279,1992,Meio-Oeste,84584.46,Ano,S,Aprovado,intermediaria,medio_alto,4
EZYV21988,Ásia,Mestrado,N,N,67,1998,Nordeste,235.02,Ano,S,Aprovado,nova,baixo,4
EZYV4838,América do Norte,Mestrado,S,N,4111,2011,Sul,68336.65,Ano,S,Aprovado,nova,medio_baixo,2
EZYV6960,Ásia,Ensino Superior,S,S,822,2007,Sul,89820.6,Ano,S,Aprovado,nova,medio_alto,1
EZYV21037,Ásia,Mestrado,S,N,3325,1993,Ilha,46557.41,Semana,S,Negado,intermediaria,medio_baixo,2
EZYV6480,Ásia,Ensino Médio,S,N,987,2010,Meio-Oeste,51592.16,Ano,S,Negado,nova,medio_baixo,2
EZYV18268,América do Norte,Mestrado,S,N,5167,1996,Nordeste,11603.58,Ano,S,Aprovado,nova,baixo,2
EZYV17811,América do Sul,Ensino Superior,N,N,219,1917,Oeste,850.2,Hora,S,Negado,antiga,baixo,4
EZYV10686,Europa,Mestrado,S,S,1338,2004,Nordeste,92227.16,Ano,S,Aprovado,nova,medio_alto,1
EZYV9014,América do Norte,Ensino Superior,S,N,876,1968,Sul,44791.44,Ano,S,Negado,intermediaria,medio_baixo,2
EZYV21781,Europa,Ensino Médio,S,S,616,2006,Oeste,132397.58,Ano,S,Aprovado,nova,alto,1
EZYV6629,Ásia,Mestrado,S,N,2514,1979,Nordeste,91644.5,Ano,S,Aprovado,intermediaria,medio_alto,2
EZYV8211,América do Norte,Ensino Médio,S,N,2917,2004,Oeste,51600.36,Ano,S,Aprovado,nova,medio_baixo,2
EZYV12850,Ásia,Ensino Médio,N,N,1350,2008,Nordeste,128.23,Hora,S,Negado,nova,baixo,4
EZYV21896,Ásia,Mestrado,S,N,170,1998,Oeste,53723.3,Ano,S,Negado,nova,medio_baixo,2
EZYV3024,Europa,Mestrado,S,N,147,1984,Nordeste,38462.05,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV23210,Ásia,Doutorado,N,N,2494,1970,Meio-Oeste,93287.34,Ano,S,Aprovado,intermediaria,medio_alto,4
EZYV3140,Europa,Mestrado,S,N,4639,1912,Oeste,6656.45,Ano,S,Aprovado,antiga,baixo,2
EZYV6626,Europa,Doutorado,S,N,3348,1804,Sul,38311.9,Ano,S,Aprovado,antiga,medio_baixo,2
EZYV16680,América do Norte,Mestrado,S,N,396,1993,Sul,231.6706,Hora,S,Aprovado,intermediaria,baixo,2
EZYV9446,América do Norte,Ensino Superior,N,N,724,1970,Nordeste,14319.02,Ano,S,Aprovado,intermediaria,baixo,4
EZYV5706,Ásia,Mestrado,N,N,2537,1966,Oeste,67384.42,Ano,N,Aprovado,intermediaria,medio_baixo,4
EZYV7076,Ásia,Mestrado,S,N,36928,1998,Oeste,81888.81,Ano,N,Aprovado,nova,medio_alto,2
EZYV14669,Europa,Mestrado,N,N,431,1838,Meio-Oeste,33833.61,Ano,S,Aprovado,antiga,baixo,4
EZYV23486,Ásia,Ensino Médio,S,S,878,1947,Sul,82071.13,Ano,S,Negado,intermediaria,medio_alto,1
EZYV20223,Ásia,Ensino Superior,N,S,1421,2003,Sul,45740.96,Ano,S,Aprovado,nova,medio_baixo,3
EZYV3336,Ásia,Mestrado,S,N,2904,2010,Oeste,40999.3,Ano,S,Aprovado,nova,medio_baixo,2
EZYV14908,Ásia,Ensino Superior,N,S,1141,2011,Sul,42838.64,Ano,S,Aprovado,nova,medio_baixo,3
EZYV3411,Europa,Doutorado,S,N,2774,1968,Oeste,54462.16,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV16211,África,Ensino Médio,S,N,4781,2008,Oeste,545.11,Ano,S,Aprovado,nova,baixo,2
EZYV14073,América do Sul,Ensino Superior,S,N,310467,1992,Sul,46574.14,Ano,S,Negado,intermediaria,medio_baixo,2
EZYV22369,Europa,Mestrado,S,N,483,1999,Nordeste,93562.61,Ano,S,Aprovado,nova,medio_alto,2
EZYV4490,Ásia,Mestrado,S,N,3385,1987,Sul,113421.74,Ano,S,Aprovado,intermediaria,alto,2
EZYV20491,Ásia,Ensino Médio,S,N,848,1989,Nordeste,2450.22,Ano,S,Aprovado,intermediaria,baixo,2
EZYV7160,Ásia,Ensino Médio,N,N,2839,1998,Oeste,139666.15,Ano,S,Negado,nova,alto,4
EZYV10435,Ásia,Doutorado,S,N,1347,1996,Meio-Oeste,55369.9,Ano,S,Aprovado,nova,medio_baixo,2
EZYV18421,Ásia,Ensino Superior,N,N,600,1963,Nordeste,165691.77,Ano,N,Negado,intermediaria,alto,4
EZYV8725,Ásia,Ensino Superior,S,N,3234,1968,Oeste,38646.03,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV13633,Ásia,Ensino Superior,S,N,1793,1896,Nordeste,134003.48,Ano,S,Aprovado,antiga,alto,2
EZYV20205,América do Norte,Mestrado,S,N,3793,2005,Nordeste,46853.11,Ano,S,Aprovado,nova,medio_baixo,2
EZYV17063,Europa,Mestrado,S,N,2019,1977,Meio-Oeste,37529.0,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV13357,América do Norte,Ensino Superior,S,N,4336,1996,Nordeste,140885.87,Ano,S,Aprovado,nova,alto,2
EZYV10113,América do Norte,Doutorado,S,N,776,1988,Nordeste,126481.29,Ano,S,Aprovado,intermediaria,alto,2
EZYV13734,Europa,Mestrado,S,N,5509,1970,Sul,94167.78,Ano,S,Aprovado,intermediaria,medio_alto,2
EZYV6177,Ásia,Ensino Superior,S,N,97234,1965,Nordeste,91852.42,Ano,S,Negado,intermediaria,medio_alto,2
EZYV17381,Ásia,Mestrado,S,N,711,2006,Nordeste,74525.73,Ano,S,Aprovado,nova,medio_alto,2
EZYV2110,Europa,Ensino Médio,N,N,3533,1993,Oeste,12647.14,Ano,S,Negado,intermediaria,baixo,4
EZYV14014,América do Norte,Ensino Superior,N,N,1791,1970,Nordeste,747.7824,Hora,S,Negado,intermediaria,baixo,4
EZYV23165,Europa,Mestrado,S,S,4469,2006,Sul,14500.71,Ano,S,Aprovado,nova,baixo,1
EZYV7208,Ásia,Ensino Superior,S,N,3104,2004,Meio-Oeste,106409.82,Ano,S,Aprovado,nova,medio_alto,2
EZYV1607,Ásia,Ensino Médio,S,N,637,2008,Sul,56618.81,Ano,S,Aprovado,nova,medio_baixo,2
EZYV22273,Europa,Mestrado,S,S,13382,1912,Oeste,249452.91,Ano,S,Aprovado,antiga,alto,1
EZYV6356,Ásia,Ensino Médio,S,N,715,2011,Sul,106097.4,Ano,S,Negado,nova,medio_alto,2
EZYV14804,Ásia,Ensino Superior,S,S,2849,2007,Nordeste,41071.16,Ano,S,Negado,nova,medio_baixo,1
EZYV17270,Europa,Mestrado,S,N,1001,1953,Sul,50436.32,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV14015,América do Sul,Ensino Superior,N,N,962,1980,Sul,255.3884,Hora,S,Negado,intermediaria,baixo,4
EZYV3830,Ásia,Ensino Superior,N,N,5018,1995,Meio-Oeste,124956.98,Ano,S,Negado,intermediaria,alto,4
EZYV19842,América do Norte,Doutorado,N,S,1096,1855,Sul,50316.73,Ano,S,Aprovado,antiga,medio_baixo,3
EZYV2108,Ásia,Ensino Superior,N,S,3037,2009,Oeste,56741.44,Ano,S,Negado,nova,medio_baixo,3
EZYV9429,Ásia,Ensino Médio,N,N,2824,2005,Meio-Oeste,102530.82,Ano,S,Negado,nova,medio_alto,4
EZYV18358,América do Norte,Ensino Médio,S,N,2405,2000,Nordeste,97330.77,Ano,S,Aprovado,nova,medio_alto,2
EZYV23428,Ásia,Mestrado,N,N,2415,2009,Sul,102809.26,Ano,S,Aprovado,nova,medio_alto,4
EZYV8449,Oceania,Doutorado,N,N,1737,1999,Oeste,99047.99,Ano,S,Aprovado,nova,medio_alto,4
EZYV24830,Ásia,Mestrado,N,N,2231,1997,Oeste,66016.84,Ano,S,Aprovado,nova,medio_baixo,4
EZYV8343,Europa,Mestrado,N,S,667,1998,Nordeste,92705.11,Ano,S,Aprovado,nova,medio_alto,3
EZYV3162,Ásia,Doutorado,N,N,4134,2013,Sul,20050.08,Ano,S,Negado,nova,baixo,4
EZYV12797,Ásia,Ensino Superior,N,N,3350,2007,Sul,23384.46,Ano,S,Negado,nova,baixo,4
EZYV21540,Ásia,Mestrado,N,N,659,2010,Nordeste,112253.4,Ano,S,Aprovado,nova,alto,4
EZYV13217,Europa,Doutorado,N,N,2498,2005,Oeste,535.6644,Hora,S,Negado,nova,baixo,4
EZYV650,África,Ensino Superior,N,N,3363,1983,Sul,21924.21,Ano,S,Aprovado,intermediaria,baixo,4
EZYV11221,América do Norte,Mestrado,S,N,2147,2011,Meio-Oeste,148755.52,Ano,S,Aprovado,nova,alto,2
EZYV7618,Ásia,Ensino Superior,N,N,1628,1987,Meio-Oeste,163256.4,Ano,S,Aprovado,intermediaria,alto,4
EZYV18204,Ásia,Mestrado,S,N,4856,2005,Nordeste,78971.72,Ano,S,Aprovado,nova,medio_alto,2
EZYV1904,Ásia,Ensino Superior,S,N,2543,2005,Sul,106939.28,Ano,S,Aprovado,nova,medio_alto,2
EZYV125,Ásia,Mestrado,S,N,960,2012,Nordeste,40256.03,Ano,S,Aprovado,nova,medio_baixo,2
EZYV22654,América do Sul,Mestrado,N,N,1732,2004,Nordeste,24258.73,Ano,S,Negado,nova,baixo,4
EZYV7442,América do Norte,Mestrado,N,N,160,1863,Sul,133821.87,Ano,N,Negado,antiga,alto,4
EZYV14863,Ásia,Mestrado,S,N,2316,2008,Nordeste,56721.39,Ano,S,Aprovado,nova,medio_baixo,2
EZYV17675,Ásia,Mestrado,S,N,3891,1996,Oeste,921.31,Ano,S,Negado,nova,baixo,2
EZYV23866,Ásia,Ensino Médio,N,N,2568,2007,Nordeste,101314.07,Ano,S,Negado,nova,medio_alto,4
EZYV2805,Ásia,Doutorado,N,N,2967,1993,Meio-Oeste,99155.42,Ano,S,Negado,intermediaria,medio_alto,4
EZYV1952,América do Norte,Mestrado,N,N,978,1949,Sul,128004.06,Ano,N,Aprovado,intermediaria,alto,4
EZYV21478,Ásia,Mestrado,S,N,4374,2002,Oeste,122203.35,Ano,S,Negado,nova,alto,2
EZYV16030,Europa,Mestrado,S,N,2188,2000,Ilha,79379.44,Ano,S,Aprovado,nova,medio_alto,2
EZYV10703,Ásia,Ensino Superior,N,N,1341,2005,Sul,153054.1,Ano,N,Aprovado,nova,alto,4
EZYV23227,Ásia,Ensino Superior,S,N,2201,1979,Oeste,100.95,Hora,S,Negado,intermediaria,baixo,2
EZYV6946,Ásia,Ensino Superior,S,N,35703,1986,Sul,55491.58,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV19769,Ásia,Ensino Superior,S,N,917,2001,Oeste,42464.19,Ano,S,Negado,nova,medio_baixo,2
EZYV3454,África,Doutorado,S,N,4983,1994,Nordeste,53012.73,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV10572,Europa,Doutorado,S,S,1332,2009,Ilha,72356.71,Ano,S,Aprovado,nova,medio_alto,1
EZYV16117,Ásia,Ensino Superior,S,N,559,1919,Meio-Oeste,98786.62,Ano,S,Aprovado,antiga,medio_alto,2
EZYV18432,América do Norte,Ensino Médio,S,N,3428,1976,Nordeste,155493.15,Ano,S,Aprovado,intermediaria,alto,2
EZYV19935,Ásia,Mestrado,N,N,834,1856,Nordeste,104397.09,Ano,N,Aprovado,antiga,medio_alto,4
EZYV713,Europa,Doutorado,S,N,2050,1999,Nordeste,24439.18,Ano,S,Aprovado,nova,baixo,2
EZYV17837,Ásia,Mestrado,S,N,447,2004,Sul,56467.61,Ano,S,Aprovado,nova,medio_baixo,2
EZYV14847,Ásia,Mestrado,S,N,1210,2004,Meio-Oeste,25513.92,Ano,N,Aprovado,nova,baixo,2
EZYV23776,Ásia,Mestrado,N,S,90178,2010,Nordeste,100977.92,Ano,N,Negado,nova,medio_alto,3
EZYV21856,Ásia,Ensino Superior,N,N,2942,1968,Nordeste,51943.37,Ano,S,Negado,intermediaria,medio_baixo,4
EZYV13787,Ásia,Ensino Superior,S,N,203,1989,Sul,106144.01,Ano,S,Negado,intermediaria,medio_alto,2
EZYV19139,América do Norte,Ensino Superior,S,N,1009,1989,Meio-Oeste,34511.96,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV2753,Ásia,Doutorado,S,N,455,2000,Nordeste,50664.69,Ano,S,Aprovado,nova,medio_baixo,2
EZYV2116,Ásia,Mestrado,N,N,23858,2006,Oeste,134316.79,Ano,N,Negado,nova,alto,4
EZYV13496,Ásia,Doutorado,N,N,2656,1993,Nordeste,35560.15,Ano,S,Aprovado,intermediaria,medio_baixo,4
EZYV12818,Ásia,Mestrado,N,N,1157,1968,Oeste,26453.45,Ano,S,Aprovado,intermediaria,baixo,4
EZYV14447,Ásia,Mestrado,S,N,4470,1984,Nordeste,63850.11,Ano,N,Aprovado,intermediaria,medio_baixo,2
EZYV5146,Europa,Mestrado,N,N,2328,1920,Oeste,120999.0,Ano,S,Aprovado,antiga,alto,4
EZYV1545,Ásia,Ensino Médio,N,N,3882,1975,Oeste,47084.35,Ano,S,Negado,intermediaria,medio_baixo,4
EZYV13324,Europa,Mestrado,S,N,3568,2010,Sul,49642.64,Ano,S,Aprovado,nova,medio_baixo,2
EZYV9458,América do Norte,Ensino Superior,S,N,2446,1890,Oeste,104715.65,Ano,S,Negado,antiga,medio_alto,2
EZYV24927,Europa,Mestrado,S,N,131,2000,Oeste,164418.74,Ano,S,Aprovado,nova,alto,2
EZYV9317,América do Sul,Ensino Superior,S,N,3394,1982,Nordeste,46487.01,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV22223,América do Norte,Ensino Superior,N,N,3190,1987,Nordeste,723.6441,Hora,S,Negado,intermediaria,baixo,4
EZYV6241,Europa,Ensino Superior,S,N,424,1996,Sul,32485.12,Ano,S,Aprovado,nova,baixo,2
EZYV1273,Ásia,Mestrado,S,N,772,2003,Meio-Oeste,53013.1,Ano,N,Aprovado,nova,medio_baixo,2
EZYV11031,Europa,Ensino Superior,N,S,2991,2001,Sul,87968.27,Ano,S,Aprovado,nova,medio_alto,3
EZYV9536,Ásia,Mestrado,N,N,2441,1991,Meio-Oeste,139063.37,Ano,S,Aprovado,intermediaria,alto,4
EZYV4695,Ásia,Mestrado,N,N,1045,2010,Sul,78812.46,Ano,S,Negado,nova,medio_alto,4
EZYV15545,Ásia,Doutorado,S,N,19569,1880,Nordeste,27206.1,Ano,S,Aprovado,antiga,baixo,2
EZYV2234,Europa,Mestrado,S,N,607,1968,Oeste,28454.77,Ano,S,Aprovado,intermediaria,baixo,2
EZYV13494,Oceania,Ensino Superior,N,S,1333,1855,Sul,100717.14,Ano,S,Aprovado,antiga,medio_alto,3
EZYV1067,Ásia,Mestrado,N,N,4505,2013,Meio-Oeste,54700.7,Ano,S,Aprovado,nova,medio_baixo,4
EZYV19747,Ásia,Ensino Superior,N,N,21451,2003,Nordeste,167878.68,Ano,S,Aprovado,nova,alto,4
EZYV12270,Ásia,Ensino Superior,N,N,2648,1999,Sul,62649.24,Ano,S,Negado,nova,medio_baixo,4
EZYV1223,Ásia,Ensino Superior,S,N,5877,2013,Oeste,150646.84,Ano,S,Aprovado,nova,alto,2
EZYV11673,Ásia,Mestrado,S,S,1436,1908,Sul,194839.19,Ano,S,Aprovado,antiga,alto,1
EZYV20696,Ásia,Mestrado,S,N,2542,2006,Meio-Oeste,47894.36,Ano,S,Aprovado,nova,medio_baixo,2
EZYV23500,Europa,Doutorado,N,N,1293,1994,Oeste,37182.04,Ano,S,Aprovado,intermediaria,medio_baixo,4
EZYV19885,Europa,Mestrado,S,N,933,1920,Sul,2781.06,Ano,S,Aprovado,antiga,baixo,2
EZYV19292,Ásia,Ensino Médio,N,N,1291,2002,Meio-Oeste,87641.22,Ano,S,Aprovado,nova,medio_alto,4
EZYV16409,Ásia,Ensino Superior,S,N,1111,1976,Meio-Oeste,235694.88,Ano,S,Aprovado,intermediaria,alto,2
EZYV14290,África,Doutorado,S,N,58,1949,Nordeste,14508.98,Ano,S,Aprovado,intermediaria,baixo,2
EZYV5735,Europa,Mestrado,N,N,3486,2003,Oeste,99470.77,Ano,S,Aprovado,nova,medio_alto,4
EZYV5414,América do Sul,Ensino Médio,S,N,1297,2001,Meio-Oeste,5229.99,Ano,S,Aprovado,nova,baixo,2
EZYV11150,Ásia,Ensino Superior,S,S,149,2000,Sul,109057.27,Ano,S,Negado,nova,alto,1
EZYV12544,América do Norte,Mestrado,S,N,4319,2006,Oeste,108862.17,Ano,S,Negado,nova,alto,2
EZYV20292,Ásia,Ensino Superior,S,N,2076,2006,Nordeste,127247.75,Ano,S,Aprovado,nova,alto,2
EZYV13731,Europa,Mestrado,S,N,4488,1907,Nordeste,6423.19,Ano,S,Aprovado,antiga,baixo,2
EZYV10642,América do Norte,Ensino Superior,S,N,1068,1998,Meio-Oeste,144711.41,Ano,S,Negado,nova,alto,2
EZYV21129,Ásia,Ensino Superior,N,N,941,1989,Sul,64296.24,Ano,S,Aprovado,intermediaria,medio_baixo,4
EZYV22453,América do Sul,Ensino Superior,N,N,2315,2002,Nordeste,387.9725,Hora,S,Aprovado,nova,baixo,4
EZYV18810,Ásia,Ensino Superior,S,N,3777,1917,Oeste,29988.61,Ano,S,Aprovado,antiga,baixo,2
EZYV20905,Ásia,Mestrado,S,N,135268,1939,Nordeste,21994.22,Ano,S,Aprovado,antiga,baixo,2
EZYV24265,Europa,Mestrado,S,N,238,1870,Nordeste,59970.25,Ano,S,Aprovado,antiga,medio_baixo,2
EZYV16784,Ásia,Ensino Médio,S,N,187,1925,Sul,135053.11,Ano,S,Aprovado,antiga,alto,2
EZYV1444,Ásia,Mestrado,N,N,3159,2001,Nordeste,104.49,Hora,S,Negado,nova,baixo,4
EZYV15675,Ásia,Mestrado,S,N,357,1943,Sul,49762.6,Ano,S,Aprovado,antiga,medio_baixo,2
EZYV710,Europa,Doutorado,N,N,298041,1963,Sul,37488.06,Ano,S,Aprovado,intermediaria,medio_baixo,4
EZYV13730,América do Norte,Mestrado,S,N,1801,1986,Oeste,50315.8,Semana,S,Aprovado,intermediaria,medio_baixo,2
EZYV2435,Oceania,Mestrado,S,S,5854,2013,Oeste,84824.1,Ano,S,Aprovado,nova,medio_alto,1
EZYV14820,Ásia,Mestrado,N,N,1871,1975,Meio-Oeste,782.6246,Hora,S,Negado,intermediaria,baixo,4
EZYV24176,Ásia,Ensino Superior,N,N,1283,1989,Meio-Oeste,116987.68,Ano,S,Aprovado,intermediaria,alto,4
EZYV10200,América do Norte,Doutorado,S,S,465,2000,Nordeste,109328.9,Ano,S,Aprovado,nova,alto,1
EZYV5297,Ásia,Ensino Médio,S,N,925,2013,Meio-Oeste,183270.52,Ano,S,Negado,nova,alto,2
EZYV25397,Ásia,Ensino Superior,N,N,1755,1980,Sul,78572.3,Ano,S,Negado,intermediaria,medio_alto,4
EZYV14432,América do Sul,Ensino Superior,N,N,294,2001,Sul,214.93,Hora,S,Negado,nova,baixo,4
EZYV16918,América do Norte,Mestrado,S,N,4347,2006,Oeste,55989.7,Ano,S,Negado,nova,medio_baixo,2
EZYV15127,Ásia,Mestrado,S,N,3227,2005,Nordeste,98910.4,Ano,N,Aprovado,nova,medio_alto,2
EZYV7892,América do Norte,Mestrado,S,N,5085,1955,Sul,65327.25,Ano,S,Aprovado,intermediaria,medio_baixo,2
EZYV4952,Ásia,Ensino Superior,S,N,1437,2006,Nordeste,176207.24,Ano,S,Aprovado,nova,alto,2
EZYV12070,Europa,Ensino Superior,N,N,2062,2011,Oeste,39582.87,Ano,S,Negado,nova,medio_baixo,4
EZYV1196,Ásia,Mestrado,S,N,2142,2007,Nordeste,147492.23,Ano,N,Aprovado,nova,alto,2
EZYV7751,América do Norte,Mestrado,N,N,1693,1993,Meio-Oeste,123711.01,Ano,N,Aprovado,intermediaria,alto,4
EZYV5814,Ásia,Ensino Médio,S,N,3223,1979,Oeste,48050.55,Ano,S,Negado,intermediaria,medio_baixo,2
EZYV22939,Ásia,Doutorado,S,N,2084,2007,Sul,69403.17,Ano,S,Aprovado,nova,medio_baixo,2
EZYV24512,Ásia,Mestrado,S,N,2440,1997,Sul,16209.55,Ano,S,Aprovado,nova,baixo,2
EZYV8597,Ásia,Ensino Médio,S,N,8387,2003,Meio-Oeste,108825.55,Ano,S,Negado,nova,alto,2
EZYV24495,Ásia,Doutorado,S,S,976,1897,Meio-Oeste,29918.19,Ano,S,Aprovado,antiga,baixo,1
EZYV6882,Europa,Ensino Superior,N,N,465,1985,Oeste,29739.52,Ano,S,Aprovado,intermediaria,baixo,4
EZYV21740,Ásia,Ensino Superior,S,N,1258,1990,Sul,32655.35,Ano,S,Aprovado,intermediaria,baixo,2
EZYV21567,Ásia,Mestrado,S,N,691,2007,Sul,97801.35,Ano,S,Aprovado,nova,medio_alto,2
EZYV283,Europa,Ensino Superior,S,N,3489,2007,Sul,88447.6,Ano,S,Aprovado,nova,medio_alto,2
EZYV10210,Ásia,Ensino Superior,S,N,466,1960,Oeste,88553.08,Ano,S,Aprovado,intermediaria,medio_alto,2
EZYV5570,Ásia,Ensino Superior,S,N,2430,2005,Sul,14545.5,Ano,S,Aprovado,nova,baixo,2
EZYV15922,Ásia,Ensino Superior,S,N,3560,2013,Meio-Oeste,221735.9,Ano,S,Negado,nova,alto,2
EZYV13904,Ásia,Ensino Superior,S,N,1673,2001,Nordeste,77435.87,Ano,S,Negado,nova,medio_alto,2
EZYV23495,Ásia,Ensino Superior,S,N,3286,1818,Nordeste,78352.09,Ano,S,Aprovado,antiga,medio_alto,2
EZYV9594,Ásia,Mestrado,N,N,2215,2001,Meio-Oeste,95806.57,Ano,S,Aprovado,nova,medio_alto,4
EZYV1964,Ásia,Ensino Superior,N,N,2240,1992,Nordeste,36934.32,Ano,S,Negado,intermediaria,medio_baixo,4
EZYV5717,África,Ensino Superior,N,S,2689,2010,Oeste,310.6986,Hora,S,Negado,nova,baixo,3
EZYV142,Ásia,Mestrado,S,N,73909,2004,Meio-Oeste,60821.75,Ano,S,Aprovado,nova,medio_baixo,2
EZYV1143,América do Norte,Mestrado,S,N,3783,2006,Oeste,31191.28,Ano,S,Aprovado,nova,baixo,2
EZYV23482,Europa,Ensino Superior,S,N,439,1946,Ilha,118877.94,Ano,S,Aprovado,intermediaria,alto,2
EZYV6625,Ásia,Mestrado,S,N,2547,1999,Nordeste,123620.16,Ano,S,Aprovado,nova,alto,2
EZYV25469,Ásia,Ensino Superior,N,N,373,2005,Meio-Oeste,272715.74,Ano,N,Aprovado,nova,alto,4
EZYV10924,Europa,Doutorado,S,S,5297,1998,Oeste,38086.35,Ano,S,Aprovado,nova,medio_baixo,1
EZYV9423,Ásia,Ensino Superior,S,N,1501,2001,Sul,37961.02,Ano,S,Negado,nova,medio_baixo,2
EZYV23966,Ásia,Mestrado,N,N,1762,1909,Oeste,5163.09,Ano,S,Aprovado,antiga,baixo,4
EZYV5441,América do Norte,Mestrado,N,N,150,2004,Nordeste,61406.91,Ano,N,Aprovado,nova,medio_baixo,4
EZYV13232,América do Norte,Mestrado,N,N,2712,2011,Sul,99013.63,Semana,S,Negado,nova,medio_alto,4
EZYV10573,Ásia,Ensino Superior,N,N,1032,1867,Nordeste,75025.22,Ano,S,Negado,antiga,medio_alto,4
EZYV5759,Ásia,Ensino Médio,S,N,3310,2001,Meio-Oeste,126612.68,Ano,S,Negado,nova,alto,2
EZYV3829,Ásia,Ensino Superior,N,N,1671,1963,Sul,65820.55,Ano,S,Negado,intermediaria,medio_baixo,4
EZYV19824,Europa,Mestrado,S,N,4102,2007,Oeste,4562.97,Ano,S,Aprovado,nova,baixo,2
EZYV1331,Ásia,Ensino Médio,N,N,2446,2009,Nordeste,136201.77,Ano,S,Negado,nova,alto,4
EZYV14282,Ásia,Mestrado,S,N,898,2000,Nordeste,87743.03,Ano,S,Aprovado,nova,medio_alto,2
