continente,educacao_do_empregado,tem_experiencia_de_trabalho,requer_treinamento_de_trabalho,num_de_empregados,ano_de_estabelecimento,regiao_de_emprego,salario_prevalecente,unidade_de_salario,posicao_em_tempo_integral,status_do_caso,cat_empresa,cat_salario,cat_experiencia
2,3,0,1,1764,1962,4,100775.71,0,1,1,1,2,3
5,3,1,0,3272,2012,3,150845.9,0,1,1,2,0,2
5,3,0,0,1566,1998,1,87165.0,0,1,1,2,2,4
5,3,1,0,1148,2004,1,98408.54,0,1,1,2,2,2
5,3,0,0,1503,2009,1,33877.34,0,1,1,2,1,4
2,2,1,1,4106,2010,2,500.7,0,1,1,2,1,1
0,2,1,1,722,2010,3,74315.41,0,1,0,2,2,1
2,2,1,0,3395,1998,2,131001.97,0,1,1,2,0,2
5,2,0,0,1728,1997,2,38939.53,0,1,1,2,3,4
5,1,0,0,523,2013,3,126352.88,0,1,0,2,0,4
5,1,1,0,2727,2008,4,56850.48,0,1,0,2,3,2
0,2,1,0,2060,2006,3,137475.22,0,1,1,2,0,2
2,0,0,0,2251,1995,3,88719.11,0,1,1,1,2,4
5,2,1,0,2852,1981,4,99565.67,0,1,1,1,2,2
5,2,0,0,1742,1950,2,153.0232,1,1,0,1,1,4
2,3,0,0,171,1999,2,69306.29,0,1,1,2,3,4
0,3,0,1,44,1975,4,80955.8,0,1,1,1,2,3
1,3,1,0,3232,1959,4,128587.22,0,1,1,1,0,2
0,3,1,0,5271,2011,4,16277.45,0,1,1,2,1,2
5,3,0,1,812,1997,2,42976.82,0,1,0,2,3,3
2,3,1,0,2569,2008,3,38962.34,0,1,1,2,3,2
5,1,1,0,669,2009,4,94384.2,0,1,0,2,2,2
2,3,0,0,387,1999,4,103662.2,0,1,1,2,2,4
5,2,0,0,11072,1932,2,65841.64,0,1,0,0,3,4
5,2,1,0,2248,1984,2,29465.08,0,0,0,1,1,2
0,2,0,0,2411,1850,2,34685.47,0,1,0,0,3,4
2,0,0,0,1705,1977,4,72445.39,0,1,1,1,2,4
5,2,0,0,1337,2003,3,84935.96,0,1,0,2,2,4
5,3,1,0,49,1919,1,127655.87,0,0,1,0,0,2
5,3,0,0,1014,1998,1,115914.25,0,1,1,2,0,4
2,3,1,0,2829,2000,1,88722.28,0,1,1,2,2,2
5,3,0,1,15634,1858,3,76805.27,0,1,1,0,2,3
5,0,0,0,3433,1982,2,105802.25,0,1,1,1,2,4
2,2,1,1,1461,1999,1,41931.78,0,1,1,2,3,1
5,3,1,0,1390,1994,2,19652.08,0,0,1,1,1,2
5,3,1,0,1279,2007,2,1221.08,0,1,1,2,1,2
5,3,1,0,5015,2005,3,69739.07,0,1,1,2,3,2
2,3,1,0,2570,1863,3,77530.85,0,1,1,0,2,2
5,3,1,0,4209,1940,4,71707.36,0,1,1,0,2,2
2,0,0,0,1023,2001,4,48788.47,0,1,1,2,3,4
2,2,0,1,1629,1855,2,131630.7,0,1,1,0,0,3
5,2,0,0,1151,1994,2,57714.45,0,1,0,1,3,4
5,2,1,0,3865,1995,1,41147.88,0,1,1,1,3,2
5,3,0,0,1271,2001,1,122025.87,0,1,0,2,0,4
2,3,1,0,4362,2005,3,84211.41,0,1,1,2,2,2
2,2,1,0,854,1855,4,84830.64,0,1,1,0,2,2
0,1,1,0,1843,2005,1,53067.46,0,1,1,2,3,2
5,2,1,0,1790,2007,4,28714.71,0,1,1,2,1,2
5,0,1,0,1635,1996,4,116722.19,0,1,1,2,0,2
0,0,1,0,64,2005,2,96.0576,1,1,0,2,1,2
5,2,0,1,286,1986,4,91934.83,0,1,1,1,2,3
5,2,1,0,4526,1998,2,76937.68,0,1,0,2,2,2
5,3,1,0,2250,1981,4,74890.81,0,1,1,1,2,2
5,2,1,0,4912,2011,1,51801.22,0,1,1,2,3,2
2,2,1,0,4746,1980,3,209993.78,0,1,0,1,0,2
0,2,1,0,33,2003,4,135899.27,0,0,1,2,0,2
5,1,1,0,1978,1978,1,130762.79,0,1,1,1,0,2
5,3,1,0,23087,1993,2,156281.92,0,0,1,1,0,2
2,2,1,1,1714,1900,3,99876.54,0,1,1,0,2,1
5,2,0,0,277,1993,1,113107.12,0,1,0,1,0,4
2,2,1,1,1284,2001,2,72138.39,0,1,1,2,2,1
5,2,1,0,1846,2007,3,106672.56,0,1,0,2,2,2
5,1,0,0,1382,1981,2,85126.96,3,1,0,1,2,4
0,0,1,1,552,1997,4,54184.98,0,1,1,2,3,1
0,3,0,0,818,1833,3,130343.26,0,1,0,0,0,4
5,3,0,0,3131,2007,1,791.2335,1,1,0,2,1,4
5,2,1,0,2963,1963,3,88071.42,0,1,1,1,2,2
5,2,1,0,2264,2007,2,102961.37,0,1,1,2,2,2
5,2,1,0,180697,1904,4,191.6301,1,1,1,0,1,2
2,3,0,1,538,2000,2,159956.15,0,1,1,2,0,3
0,3,1,0,1437,2004,4,82151.7,0,1,1,2,2,2
0,2,0,0,1829,1969,3,44441.86,0,1,1,1,3,4
5,1,0,0,2997,2013,1,51805.64,0,1,0,2,3,4
5,3,0,1,1144,1890,2,8856.51,0,1,1,0,1,3
5,2,0,0,429,2002,2,105535.11,0,1,1,2,2,4
0,1,1,0,238,1999,4,141800.56,0,1,0,2,0,2
5,0,0,0,1096,2001,3,139482.71,0,1,1,2,0,4
5,3,1,0,2199,2009,2,4453.97,0,1,1,2,1,2
5,3,0,0,1768,1965,2,49844.77,0,1,1,1,3,4
5,2,1,0,1639,2007,3,79873.42,0,1,1,2,2,2
5,3,0,0,1183,1926,3,111720.08,0,1,0,0,0,4
2,3,1,0,2329,1889,3,9822.94,0,1,1,0,1,2
5,2,1,0,1591,2001,2,103304.99,0,1,1,2,2,2
5,0,0,0,23197,1987,3,118628.2,0,0,1,1,0,4
5,1,1,1,594,2002,1,13459.87,0,1,1,2,1,1
1,3,1,0,75361,1956,4,98073.86,0,1,1,1,2,2
5,2,1,0,1614,2011,4,99612.84,0,1,0,2,2,2
5,2,0,0,1953,2009,2,136.56,1,1,0,2,1,4
5,3,1,0,3723,1920,2,31395.42,0,1,1,0,1,2
5,2,1,0,3934,1992,4,105976.06,0,1,1,1,2,2
5,1,1,0,1617,1995,1,159506.49,0,1,1,1,0,2
5,2,0,0,639,2007,4,83111.64,0,1,1,2,2,4
0,1,0,0,2957,1855,2,59584.77,0,1,1,0,3,4
0,3,1,0,2741,1986,4,102104.98,0,1,1,1,2,2
0,3,0,0,16222,1928,3,174695.96,0,1,1,0,0,4
5,3,0,1,3724,1877,4,118355.08,0,1,1,0,0,3
5,1,0,0,1598,2005,1,58966.58,0,1,0,2,3,4
5,3,0,0,3060,2001,2,106200.19,0,1,1,2,2,4
5,3,1,0,900,1999,2,116979.86,0,1,0,2,0,2
5,2,1,1,3707,1984,4,61346.55,0,1,0,1,3,1
5,3,0,0,349,1946,4,21137.82,0,0,1,1,1,4
5,2,0,0,2892,1995,2,90696.79,0,1,1,1,2,4
5,2,1,0,1484,2001,3,92505.05,0,1,1,2,2,2
5,2,0,1,1374,1995,4,35214.53,0,1,1,1,3,3
5,3,1,0,2642,1976,4,167073.5,0,1,1,1,0,2
2,3,0,1,1606,1998,3,49801.16,0,1,0,2,3,3
5,2,1,0,1891,2003,1,115415.1,0,1,1,2,0,2
5,3,0,0,2502,2007,1,91954.51,0,0,1,2,2,4
5,3,1,0,10795,1984,4,106383.8,0,0,1,1,2,2
5,0,0,0,14269,2010,2,63785.67,0,1,1,2,3,4
1,2,0,0,558,1981,1,169851.35,0,1,1,1,0,4
1,2,0,1,4292,1973,3,123148.09,0,1,0,1,0,3
2,0,0,0,218,2010,1,78484.73,0,1,1,2,2,4
4,2,0,0,72892,2007,2,215.1,1,1,1,2,1,4
5,3,1,0,4087,2010,1,176370.34,0,1,1,2,0,2
5,2,0,0,2391,1977,2,65430.83,0,1,0,1,3,4
5,2,0,0,144,1998,4,49781.39,0,1,0,2,3,4
5,1,1,0,2475,1809,2,62821.54,0,1,0,0,3,2
2,0,0,0,4016,1997,3,80413.76,0,1,1,2,2,4
5,2,1,0,1509,1963,1,102680.92,0,0,1,1,2,2
5,2,0,0,2259,1996,3,70807.51,0,1,0,2,2,4
0,2,1,0,2461,1996,4,85840.33,0,1,1,2,2,2
4,3,1,0,1249,1947,2,53141.86,0,1,1,1,3,2
5,3,0,0,4415,1981,1,146355.67,0,1,1,1,0,4
2,1,1,0,456,2008,1,156157.76,0,1,0,2,0,2
5,2,1,0,76,1993,3,34053.37,0,1,1,1,3,2
5,0,0,0,3942,2004,3,91493.18,0,1,1,2,2,4
0,0,0,0,2219,2000,1,89517.71,0,1,1,2,2,4
0,3,1,0,1283,1987,2,72687.87,0,0,1,1,2,2
5,3,0,0,395,1976,2,79.8269,1,1,1,1,1,4
5,3,1,1,3157,2012,2,19460.35,0,1,1,2,1,1
5,2,1,1,1209,2006,2,86065.34,0,1,1,2,2,1
5,2,1,0,459,1998,2,65894.51,0,1,1,2,3,2
5,3,1,0,87861,1998,2,76915.71,0,1,1,2,2,2
5,2,0,1,616,1998,3,117580.38,0,1,1,2,0,3
5,2,1,0,1660,1998,4,52290.62,0,1,0,2,3,2
2,2,1,0,2658,1985,2,115396.28,0,1,0,1,0,2
1,3,1,0,2637,1912,4,69739.92,0,1,1,0,3,2
5,1,0,1,2345,1945,2,41363.32,0,1,0,0,3,3
5,1,1,0,3653,2009,4,65838.3,0,1,0,2,3,2
2,2,0,0,890,1993,3,35843.37,0,1,1,1,3,4
2,2,1,0,5353,2013,2,18335.26,0,1,1,2,1,2
0,1,1,0,782,1925,0,152721.27,0,1,1,0,0,2
5,3,1,0,3563,1998,1,248076.5,0,1,1,2,0,2
0,2,1,0,739,1897,4,114299.07,0,1,0,0,0,2
0,3,1,0,2384,1965,1,115864.35,0,1,1,1,0,2
5,1,1,0,1870,2000,4,6559.01,0,1,1,2,1,2
2,3,0,0,4985,2001,3,29425.85,0,1,1,2,1,4
5,1,1,0,1320,2001,2,230.327,1,1,0,2,1,2
2,0,0,0,4763,1990,3,18727.54,0,1,1,1,1,4
2,2,1,1,2325,1958,2,22628.14,0,1,1,1,1,1
5,2,0,0,4425,2002,4,157126.11,0,1,1,2,0,4
2,2,1,0,1796,2004,3,49615.88,0,1,1,2,3,2
2,3,0,0,538,1968,3,149091.25,0,1,1,1,0,4
0,2,1,0,1684,2013,3,2216.32,0,1,1,2,1,2
0,2,1,0,3473,1965,1,62879.08,0,1,1,1,3,2
1,3,1,1,2488,1977,3,37111.97,0,1,1,1,3,1
0,3,1,0,1957,2000,2,30077.25,0,1,1,2,1,2
5,2,1,0,2411,2011,2,69193.61,0,1,0,2,3,2
5,2,0,1,1866,1923,4,42496.08,0,1,1,0,3,3
5,2,1,0,922,2009,2,148620.51,0,1,1,2,0,2
5,0,1,0,505,1987,1,122129.87,0,1,1,1,0,2
5,2,1,0,1233,1875,4,65908.92,0,1,1,0,3,2
5,2,1,0,3692,1999,3,43073.37,0,1,1,2,3,2
5,3,1,0,106917,1987,0,61713.83,0,1,1,1,3,2
5,3,0,0,930,2001,2,121880.69,0,1,1,2,0,4
5,2,1,0,4253,2005,4,90954.49,0,1,1,2,2,2
5,2,0,0,3109,2006,4,31438.34,0,1,1,2,1,4
5,3,0,0,2854,2000,2,101800.95,0,1,1,2,2,4
5,3,0,0,576,2001,3,56511.16,0,1,0,2,3,4
0,3,1,0,2072,2007,2,131685.32,0,1,1,2,0,2
5,2,0,0,1996,2001,1,9939.67,0,1,1,2,1,4
5,1,0,1,755,2000,2,112363.99,0,1,0,2,0,3
2,2,0,0,4650,1997,3,69117.89,0,1,0,2,3,4
5,3,0,0,867,2007,1,142122.62,0,1,1,2,0,4
5,3,0,1,3214,2005,2,80353.71,0,1,1,2,2,3
5,1,0,0,2072,1985,4,31311.97,0,1,0,1,1,4
5,2,0,0,2378,2000,4,85684.72,0,1,1,2,2,4
0,3,1,0,1502,1984,2,8950.39,0,1,1,1,1,2
2,0,1,0,1237,2010,2,10382.11,0,1,1,2,1,2
5,2,0,0,223314,1995,1,51842.43,0,1,0,1,3,4
2,2,1,0,3467,1969,4,95091.66,0,1,1,1,2,2
5,3,0,0,3004,1998,1,127890.8,0,1,1,2,0,4
5,2,0,0,1052,1993,2,65252.28,0,1,1,1,3,4
5,2,1,1,1021,1967,3,45112.14,0,1,1,1,3,1
5,3,1,0,3010,1996,3,99585.73,0,0,1,2,2,2
5,3,1,0,48082,2000,1,50756.08,0,1,1,2,3,2
2,3,0,0,3977,1960,3,51455.45,0,1,1,1,3,4
5,2,1,0,287,1840,4,783.8797,1,1,0,0,1,2
5,2,1,0,2428,2003,4,724.3166,1,1,0,2,1,2
5,2,1,0,499,1909,3,72476.76,2,1,0,0,2,2
5,3,1,0,311,1962,2,91917.15,0,1,1,1,2,2
5,2,1,0,701,1944,2,45309.13,0,1,1,0,3,2
5,1,1,0,3797,1923,2,106405.24,0,1,1,0,2,2
5,3,0,0,1791,2003,3,80766.56,0,1,0,2,2,4
5,3,0,0,9949,1873,2,9587.05,0,1,1,0,1,4
5,2,0,0,504,2003,3,133047.45,0,1,1,2,0,4
2,3,1,0,28315,2007,3,37741.58,0,1,1,2,3,2
5,1,1,0,3705,2002,1,119525.69,0,1,0,2,0,2
2,3,0,0,2960,1977,3,136961.84,0,1,1,1,0,4
5,3,0,0,919,1905,1,72289.98,0,0,0,0,2,4
5,1,0,0,661,1883,3,173861.48,0,1,0,0,0,4
5,1,1,0,1579,2001,4,84336.99,0,1,1,2,2,2
5,2,1,1,986,2007,4,44126.91,0,1,0,2,3,1
2,1,0,1,18,1831,4,125704.68,0,1,1,0,0,3
0,2,1,0,2259,2001,4,24481.12,0,1,0,2,1,2
5,0,0,0,4196,1903,4,133670.25,0,0,1,0,0,4
5,2,1,1,41469,1949,1,195135.52,0,1,1,1,0,1
5,2,1,0,1828,1940,2,806.5105,1,1,0,0,1,2
5,2,1,0,2757,2009,2,95111.56,0,1,1,2,2,2
2,0,1,0,2830,2008,3,44576.53,0,1,1,2,3,2
5,2,1,0,3181,2005,1,103785.68,0,1,1,2,2,2
5,2,1,0,1967,2006,4,123144.8,0,1,1,2,0,2
2,2,1,1,190,2012,2,120372.7,0,0,1,2,0,1
5,1,0,0,918,2007,1,910.6628,1,1,0,2,1,4
5,1,1,0,2033,1878,3,634.7041,1,1,0,0,1,2
5,1,1,0,2143,1889,1,38503.62,0,1,0,0,3,2
5,3,0,0,5598,1996,3,76264.25,0,0,1,2,2,4
5,3,0,1,1910,1998,3,155887.18,0,1,1,2,0,3
5,0,0,1,1162,2013,4,14164.91,0,1,1,2,1,3
5,3,1,1,2006,1970,2,35188.38,0,1,0,1,3,1
0,0,0,1,2391,1986,1,107719.6,0,0,0,1,0,3
2,2,1,0,4711,2007,3,47353.13,0,1,0,2,3,2
2,3,1,0,416,1886,4,775.8045,1,0,0,0,1,2
5,1,1,0,1162,1994,1,103061.14,0,1,0,1,2,2
5,1,1,0,1470,1990,3,56416.43,0,1,0,1,3,2
2,3,0,0,684,1949,2,78456.54,0,1,0,1,2,4
5,2,1,0,1508,1961,3,40518.57,0,1,1,1,3,2
5,3,1,0,3434,1977,4,47173.86,2,1,0,1,3,2
5,0,1,1,2858,1864,4,112976.88,0,1,1,0,0,1
5,3,0,1,146,1997,3,31514.0,0,1,0,2,1,3
5,1,0,0,3162,2012,2,368.4,1,1,1,2,1,4
0,3,0,0,2008,2011,2,41882.14,0,1,1,2,3,4
5,2,1,0,3925,1948,4,137673.07,0,1,1,1,0,2
1,2,1,0,2911,1952,3,130.0671,1,1,0,1,1,2
0,1,1,0,1115,1971,2,78620.04,0,1,0,1,2,2
5,2,0,0,162,2006,4,76181.99,0,1,1,2,2,4
5,2,1,0,3332,2007,2,96729.26,0,1,1,2,2,2
2,0,0,1,141,1991,3,59156.3,0,1,1,1,3,3
2,2,1,0,3447,2005,4,12128.09,0,1,0,2,1,2
2,0,1,0,3651,1992,2,28497.59,0,0,1,1,1,2
5,2,0,0,4786,1938,0,111918.61,0,1,0,0,0,4
5,3,1,0,2351,2001,1,90022.59,0,1,1,2,2,2
2,3,1,0,1532,2006,2,20458.61,0,1,1,2,1,2
3,0,0,1,1069,1911,3,75940.21,0,1,1,0,2,3
5,3,0,0,2621,1897,3,40552.46,0,0,0,0,3,4
5,3,1,1,3890,2000,3,116395.82,0,1,0,2,0,1
5,1,1,0,5923,1994,3,81462.23,0,0,1,1,2,2
5,2,1,0,2665,1997,3,66561.93,0,1,0,2,3,2
5,3,0,0,381,1908,1,102447.58,0,1,1,0,2,4
5,2,1,1,25920,1997,3,59947.24,0,1,1,2,3,1
5,1,1,0,1073,1995,2,81305.52,0,1,1,1,2,2
5,1,0,0,3716,1999,1,311.1659,1,1,1,2,1,4
5,3,1,0,723,2009,4,94141.29,0,1,1,2,2,2
5,2,1,0,4299,1994,3,44275.46,0,0,1,1,3,2
4,0,0,0,3039,1964,3,22543.98,0,1,0,1,1,4
5,2,1,0,4756,2010,2,205.1512,1,1,0,2,1,2
0,2,1,0,3364,2001,3,8270.66,0,1,1,2,1,2
2,1,1,0,147088,1981,2,76827.94,0,1,1,1,2,2
2,3,1,0,397,2002,2,149.58,1,1,1,2,1,2
5,3,0,0,403,2009,2,42111.36,0,1,0,2,3,4
0,3,0,0,2841,1977,2,17364.35,0,0,1,1,1,4
5,2,1,0,4440,1954,4,113469.04,0,0,1,1,0,2
5,3,1,0,2121,2007,0,4890.41,0,1,1,2,1,2
0,3,0,0,77,2012,4,205657.48,0,0,1,2,0,4
2,0,0,0,143,1989,3,27126.16,0,1,0,1,1,4
2,0,0,0,5234,2005,2,60339.14,0,1,1,2,3,4
5,2,1,0,1339,2007,2,94603.13,0,0,1,2,2,2
5,2,0,1,4871,2000,2,76118.76,0,1,0,2,2,3
5,3,0,1,1953,1950,3,45176.53,0,1,0,1,3,3
5,1,0,0,2113,1863,1,82114.05,0,1,0,0,2,4
2,3,1,0,690,2000,2,47935.35,0,1,1,2,3,2
5,3,1,0,348,2015,2,201066.88,0,1,1,2,0,2
2,0,1,0,1715,1994,2,63016.72,0,1,1,1,3,2
5,1,1,0,5042,1994,3,34704.17,0,1,0,1,3,2
2,3,0,0,4216,1978,2,13576.25,0,1,1,1,1,4
5,2,1,1,16265,1997,1,48698.15,0,1,1,2,3,1
5,2,1,0,579,1998,4,70828.14,0,1,0,2,2,2
5,2,1,0,93,1999,3,71995.63,0,1,0,2,2,2
5,3,0,0,5482,2002,2,46228.4,0,0,1,2,3,4
1,3,1,0,2394,2009,1,8769.69,0,1,1,2,1,2
5,1,0,1,1362,2000,4,703.3133,1,1,0,2,1,3
5,2,1,0,2398,1999,2,101182.16,0,1,1,2,2,2
5,2,0,0,2607,2008,1,82708.29,0,1,1,2,2,4
2,0,0,0,4063,2007,3,27334.14,0,1,1,2,1,4
4,2,1,0,1749,2011,3,106851.38,0,1,0,2,2,2
5,3,0,1,3438,2001,1,106779.93,0,1,1,2,2,3
5,2,1,0,3750,1997,2,29544.2,0,1,1,2,1,2
5,2,0,0,102,1947,2,45996.16,0,1,0,1,3,4
5,2,0,1,1794,1985,3,87119.37,0,1,0,1,2,3
5,2,1,0,1753,1997,2,3542.11,0,1,1,2,1,2
5,3,0,0,1186,1998,4,95389.41,0,1,1,2,2,4
4,2,1,0,427,2010,4,70145.42,0,1,1,2,2,2
5,2,1,1,651,1984,4,74071.8,0,1,1,1,2,1
2,3,1,0,2324,1969,2,153114.19,0,1,1,1,0,2
5,3,1,0,2332,2005,4,231936.29,0,1,1,2,0,2
1,1,1,0,2259,1965,1,67037.11,0,1,0,1,3,2
0,0,0,0,3283,2003,3,38590.55,0,1,1,2,3,4
5,3,1,0,2207,1852,3,7299.82,0,1,1,0,1,2
5,3,1,0,2803,2007,2,99856.81,0,0,1,2,2,2
5,2,1,0,4590,1980,4,52615.93,0,1,1,1,3,2
2,3,1,1,1733,2013,3,7343.65,0,1,1,2,1,1
5,3,1,0,188,2000,4,13177.37,0,1,1,2,1,2
4,2,0,0,2651,2006,3,268713.5,0,1,1,2,0,4
4,3,1,0,4465,1998,3,104280.91,0,1,1,2,2,2
5,3,1,0,6422,2001,4,56688.0,0,1,1,2,3,2
5,1,1,0,3869,1994,2,46763.11,0,1,0,1,3,2
5,3,0,0,834,1977,2,3.3188,1,1,0,1,1,4
5,3,0,0,2634,2009,4,151400.14,0,0,1,2,0,4
5,2,0,0,21414,2006,2,42154.73,0,1,1,2,3,4
5,2,0,0,4505,2013,1,85822.38,0,1,1,2,2,4
5,1,1,0,3575,2013,1,37673.4,0,1,0,2,3,2
5,1,1,0,4382,1973,3,25604.99,0,0,0,1,1,2
5,3,1,0,4971,1978,3,72195.41,0,1,0,1,2,2
5,3,1,0,2065,1985,4,124434.41,0,0,1,1,0,2
1,2,1,0,18083,1976,4,25942.3,0,1,1,1,1,2
5,2,1,0,2998,1855,4,6193.75,0,1,1,0,1,2
5,2,1,0,1817,2004,4,185937.51,0,1,0,2,0,2
4,3,1,0,1881,2007,2,72474.03,0,1,1,2,2,2
0,3,1,0,99,1817,1,131909.96,0,1,1,0,0,2
5,2,0,0,57424,2007,4,494.9521,1,1,1,2,1,4
5,3,1,0,2764,2012,4,30440.73,0,0,1,2,1,2
2,0,0,0,3883,1873,3,19411.0,0,1,1,0,1,4
5,2,1,1,4582,1968,3,68345.92,0,1,1,1,3,1
5,2,0,0,69,1998,1,250.8438,1,1,0,2,1,4
5,2,0,0,405,2005,4,115099.12,0,1,0,2,0,4
0,3,0,0,1517,1988,4,111648.96,0,1,0,1,0,4
0,2,0,0,1446,2002,2,85496.8,0,1,0,2,2,4
5,2,1,0,4947,2005,3,21024.15,0,1,1,2,1,2
4,3,0,0,934,2014,3,150534.4,0,1,1,2,0,4
5,3,1,0,1765,2003,4,74364.1,0,1,1,2,2,2
3,0,1,0,1788,1999,2,78893.01,0,1,1,2,2,2
0,2,0,0,1692,1937,2,110.51,1,1,1,0,1,4
1,3,0,0,938,2005,4,135691.49,0,1,0,2,0,4
2,1,1,0,268819,1887,4,50872.25,0,1,0,0,3,2
0,2,1,0,2363,1889,3,27009.89,0,1,1,0,1,2
1,3,0,1,17794,2005,4,33368.09,0,1,1,2,1,3
0,2,1,0,165826,1989,4,117.0447,1,1,0,1,1,2
5,3,0,0,149,2003,2,237874.32,0,0,1,2,0,4
5,2,1,0,203,1986,3,119102.81,0,1,1,1,0,2
5,3,1,1,5168,2004,2,59015.29,0,1,1,2,3,1
2,0,0,1,2066,2004,4,44311.05,0,1,1,2,3,3
2,3,1,1,217,1963,1,39359.17,0,1,1,1,3,1
1,2,1,0,5223,1823,2,66324.78,0,1,1,0,3,2
4,1,0,0,673,2001,1,80705.58,0,1,1,2,2,4
5,3,1,0,4522,2009,2,4978.95,0,1,1,2,1,2
5,2,1,0,658,1978,4,163916.59,0,1,0,1,0,2
5,2,1,0,1366,2011,3,119913.43,3,1,1,2,0,2
0,1,1,0,664,2012,2,23565.43,0,1,1,2,1,2
5,2,1,0,3399,2005,3,65351.6,0,1,0,2,3,2
5,2,1,0,1709,1873,4,962.7197,1,1,1,0,1,2
1,1,0,0,2566,1994,4,65446.93,0,1,1,1,3,4
5,3,0,0,784,2014,1,143976.15,0,1,1,2,0,4
5,2,1,1,138,1817,1,184236.83,0,1,1,0,0,1
5,3,0,0,1851,2001,2,907.4461,1,1,1,2,1,4
0,3,0,0,137,1968,2,106782.97,0,1,1,1,2,4
5,2,1,0,3935,1994,3,63634.36,0,1,0,1,3,2
2,0,0,0,500,1989,3,61910.96,0,1,1,1,3,4
5,3,0,0,819,1987,4,122324.22,0,0,1,1,0,4
5,2,1,0,1914,2007,3,35987.75,0,0,0,2,3,2
2,3,1,0,1068,2010,3,26374.62,0,1,0,2,1,2
5,3,1,0,802,1997,2,68382.92,0,1,1,2,3,2
5,2,1,1,4133,2004,3,93650.85,0,1,1,2,2,1
0,2,1,0,1560,1960,4,560.5899,1,1,1,1,1,2
2,3,1,0,44327,1976,3,99091.26,0,1,1,1,2,2
5,2,0,0,5425,1855,2,45614.3,0,1,0,0,3,4
5,2,1,0,2207,2003,2,59047.3,0,1,0,2,3,2
5,2,0,0,2852,2004,4,127096.87,0,0,1,2,0,4
2,0,0,0,465,1956,2,40267.59,0,1,1,1,3,4
5,2,0,1,2264,1875,4,114276.74,0,0,0,0,0,3
5,3,1,0,5369,1855,3,39445.27,0,1,1,0,3,2
5,2,1,1,2639,1987,3,25666.2,0,1,1,1,1,1
4,3,0,0,156,2014,2,97764.74,0,1,1,2,2,4
0,3,1,0,1015,1938,3,50.4192,1,1,1,0,1,2
5,2,0,0,1621,1944,1,76898.79,0,1,0,0,2,4
5,2,0,1,2378,2007,2,35888.27,0,1,1,2,3,3
5,3,1,0,3022,2008,2,30488.04,0,1,1,2,1,2
5,2,1,0,2246,1998,1,89.7288,1,1,0,2,1,2
5,3,0,0,119,2002,2,103.93,1,1,0,2,1,4
2,3,0,0,1117,1999,3,177.8673,1,1,0,2,1,4
5,2,1,0,3587,1993,2,46928.77,0,1,0,1,3,2
5,2,0,0,2369,1947,2,71594.62,0,1,0,1,2,4
0,3,1,0,363,2001,4,254.8773,1,1,1,2,1,2
2,3,1,0,1822,1999,4,8389.71,0,1,1,2,1,2
2,2,0,0,767,2007,4,2641.28,0,1,1,2,1,4
5,2,0,0,4861,1987,2,101.8,1,1,0,1,1,4
5,1,1,0,692,2002,1,99569.89,0,1,1,2,2,2
5,2,0,0,1494,1998,3,26666.61,0,1,1,2,1,4
0,1,0,0,3922,1983,4,55758.1,0,0,1,1,3,4
5,3,1,0,382,2003,1,239617.43,0,1,1,2,0,2
5,3,0,0,4226,2014,2,984.2796,1,1,1,2,1,4
0,2,1,0,599,2011,3,118051.38,0,1,0,2,0,2
5,3,1,0,4779,1997,4,171128.69,0,0,1,2,0,2
2,0,1,0,13333,2013,3,96377.18,0,1,1,2,2,2
4,3,0,0,4469,2003,1,131674.19,0,1,1,2,0,4
5,2,0,0,4214,1995,3,105585.28,0,1,0,1,2,4
2,2,0,0,2852,2008,4,59917.08,0,1,1,2,3,4
5,2,1,0,4148,2005,4,12603.94,0,1,1,2,1,2
2,1,0,1,1765,1892,4,79668.34,0,1,0,0,2,3
5,2,1,0,505,2001,2,64859.15,0,1,1,2,3,2
5,3,0,1,1680,2010,4,172316.39,0,1,1,2,0,3
5,2,1,1,928,1975,3,29802.98,0,1,0,1,1,1
0,0,1,0,3039,1999,4,34996.2,0,1,1,2,3,2
5,3,1,0,2923,2001,4,113057.59,0,1,1,2,0,2
5,3,0,0,1928,1997,2,168.0793,1,1,1,2,1,4
5,1,1,0,3508,1976,2,39252.85,0,1,0,1,3,2
0,3,1,0,4921,1987,2,154224.71,0,1,1,1,0,2
2,2,1,0,1537,2005,2,116210.89,0,1,1,2,0,2
2,3,1,0,1914,1992,4,79855.38,0,1,1,1,2,2
5,2,0,0,5601,2014,4,132150.73,0,1,1,2,0,4
0,1,1,0,41,2006,2,49654.9,0,1,1,2,3,2
2,3,0,0,2619,1981,3,62376.12,0,1,1,1,3,4
2,2,1,1,2797,1898,4,26247.63,0,1,1,0,1,1
5,2,1,0,2274,1989,2,14610.31,2,1,1,1,1,2
5,3,0,0,3889,2007,1,70777.05,0,1,0,2,2,4
2,1,0,0,3336,2000,3,27253.73,0,1,0,2,1,4
5,2,1,0,1051,1975,4,124382.47,0,1,0,1,0,2
0,1,1,0,1584,1986,2,110428.85,0,0,0,1,0,2
2,0,0,0,3175,1913,3,86969.68,0,1,1,0,2,4
5,2,1,0,740,2011,3,33235.43,0,1,1,2,1,2
5,3,0,0,5207,1995,3,115734.93,0,0,1,1,0,4
5,3,1,0,2268,1995,4,70297.38,0,1,1,1,2,2
5,3,0,1,693,2000,4,149931.85,0,1,1,2,0,3
